time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
686 ms,9500 KB,Peru,America,82,361,439.3544556,2295.076274,45.71428571,104917.7725,42,31,27,11,4,13,2,male
1325 ms,42500 KB,Vietnam,Asia,95,487,532.5126722,3199.519681,43.69827586,139813.4937,31,24,24,7,0,18,2,male
1465 ms,12900 KB,China,Asia,70,331,359.0910367,2028.792679,58.76470588,119221.4051,54,41,38,13,3,14,2,male
2168 ms,15400 KB,Ukraine,Europe,75,374,392.2479866,2329.57819,58.15384615,135473.9317,48,42,38,6,4,13,3,male
998 ms,18900 KB,India,Asia,41,338,204.176133,1810.852578,19,34406.19897,57,40,35,17,5,13,3,male
1466 ms,18800 KB,India,Asia,53,314,253.6843594,1798.567023,50.10526316,90117.67398,72,53,42,19,11,15,2,male
764 ms,15700 KB,Taiwan,Asia,63,289,314.4992626,1727.433898,36,62187.62032,48,39,39,9,0,9,3,male
1294 ms,20700 KB,Croatia,Europe,70,386,359.4212455,2365.903245,48.09375,113785.1592,47,35,29,12,6,16,2,male
1747 ms,9400 KB,Ukraine,Europe,69,324,353.0013311,1979.161924,57.61290323,114025.2644,41,27,27,14,0,12,2,male
1200 ms,9400 KB,Brazil,America,63,343,313.6717238,2050.207014,52.25,107123.3165,52,29,18,23,11,9,2,male
655 ms,11800 KB,Serbia,Europe,67,297,340.3026944,1801.62849,43.89655172,79085.27818,57,44,38,13,6,16,2,male
826 ms,19800 KB,Slovenia,Europe,75,348,392.4020294,2167.628904,28.875,62590.28461,52,44,40,8,4,15,2,male
2011 ms,16800 KB,Colombia,America,66,263,333.3240179,1589.675653,39.6,62951.15587,51,38,38,13,0,11,1,male
920 ms,21200 KB,Belarus,Europe,73,373,378.9461511,2308.80456,55.37142857,127841.8068,67,56,56,11,0,14,2,female
654 ms,16600 KB,Brazil,America,79,333,419.7398968,2099.158989,52.8,110835.5946,57,38,28,19,10,13,1,male
857 ms,15200 KB,Italy,Europe,63,324,314.1308434,1936.638695,42.5,82307.14455,52,44,41,8,3,15,1,male
763 ms,24900 KB,Belarus,Europe,62,266,307.9068682,1583.816219,35.64814815,56460.1152,48,36,31,12,5,8,2,male
748 ms,9400 KB,Brazil,America,72,328,372.2346001,2023.7354,48,97139.29922,60,41,27,19,14,13,1,male
2120 ms,24900 KB,United States,America,34,243,158.3349731,1236.25347,15.5,19161.92879,61,45,32,16,13,11,1,male
717 ms,9400 KB,Brazil,America,79,348,419.2271063,2193.7157,47.57142857,104358.1897,60,41,27,19,14,13,1,male
639 ms,9600 KB,Brazil,America,77,365,405.551932,2287.377087,63.82051282,145981.5787,57,38,24,19,14,12,1,male
826 ms,9400 KB,Finland,Europe,77,390,405.551932,2444.046751,63.33333333,154789.6276,57,39,31,18,8,14,1,female
763 ms,15500 KB,Brazil,America,72,364,372.2346001,2245.852701,46,103309.2242,78,55,41,23,14,16,4,male
1294 ms,9400 KB,Colombia,America,68,268,347.0121354,1631.440041,32.27586207,52656.13375,49,29,26,20,3,8,2,male
763 ms,11800 KB,Germany,Europe,74,410,385.6555921,2545.87588,74.65714286,190067.8193,67,51,43,16,8,15,3,male
935 ms,11900 KB,Belarus,Europe,73,349,379.3421297,2160.248771,58.78787879,126996.4429,77,53,34,24,19,16,1,male
764 ms,16600 KB,Brazil,America,74,338,385.6555921,2098.795238,43.52564103,91351.4081,44,41,41,3,0,14,2,male
4554 ms,72800 KB,Portugal,Europe,59,361,290.159225,2123.634141,28.95652174,61493.05816,61,46,44,15,2,8,2,male
826 ms,9400 KB,Ukraine,Europe,71,388,366.1306865,2386.101882,66.421875,158489.361,47,33,33,14,0,15,2,male
1185 ms,9400 KB,Colombia,America,67,275,340.3026944,1668.174527,31.44827586,52461.21272,49,29,26,20,3,8,2,male
764 ms,15400 KB,Ukraine,Europe,65,353,326.9987489,2125.895838,64.55172414,137230.2417,55,46,42,9,4,15,2,male
561 ms,9400 KB,Brazil,America,76,367,398.8804611,2292.989397,62.14102564,142488.7129,61,42,28,19,14,13,1,male
4320 ms,19100 KB,Ukraine,Europe,66,367,333.6312234,2218.292642,65.70689655,145757.1251,69,39,23,30,16,15,2,male
4461 ms,16700 KB,Belarus,Europe,60,342,294.8469685,2020.156584,56.83333333,114812.2325,51,41,35,10,6,12,2,male
1185 ms,9400 KB,Ukraine,Europe,66,335,333.3240179,2024.87203,46.66666667,94494.02807,44,29,24,15,5,10,1,male
1247 ms,9400 KB,Ukraine,Europe,66,335,333.3240179,2024.87203,46.66666667,94494.02807,44,29,24,15,5,10,1,male
701 ms,11800 KB,Ukraine,Europe,65,353,327.3557123,2125.895838,77.96428571,165743.9505,59,45,38,14,7,15,2,male
826 ms,15400 KB,Spain,Europe,67,366,339.6973857,2220.188644,62.12903226,137938.1719,75,42,24,33,18,14,2,male
702 ms,0 KB,Lithuania,Europe,73,359,378.9461511,2222.147017,45.59210526,101312.3607,56,39,39,17,0,7,1,male
4585 ms,21700 KB,Belarus,Europe,74,370,386.1246381,2297.497745,60.25757576,138441.6444,80,56,37,24,19,17,1,male
857 ms,11800 KB,Ukraine,Europe,65,353,327.3557123,2125.895838,77.96428571,165743.9505,59,45,38,14,7,15,2,male
763 ms,10600 KB,Lithuania,Europe,77,380,405.7769322,2381.378885,55.75609756,132776.3935,49,35,30,14,5,15,2,male
764 ms,11800 KB,Ukraine,Europe,65,353,327.3557123,2125.895838,77.96428571,165743.9505,59,45,38,14,7,15,2,male
4367 ms,15500 KB,Brazil,America,77,394,405.551932,2469.113897,53.1025641,131116.279,79,56,43,23,13,17,4,male
841 ms,15400 KB,Belarus,Europe,69,310,353.0013311,1893.642582,56.38709677,106777.0075,50,34,26,16,8,13,2,male
2043 ms,0 KB,Croatia,Europe,60,317,294.6059378,1872.484319,33.71428571,63129.47132,67,38,31,29,7,10,3,male
686 ms,22100 KB,Poland,Europe,61,322,302.7888745,1909.697423,63.20833333,120708.7913,45,41,39,4,2,13,1,male
1450 ms,18900 KB,Cuba,America,76,337,398.8804611,2105.551572,54.81081081,115406.9889,58,37,25,21,12,12,2,male
685 ms,15400 KB,United States,America,67,323,339.5249056,1959.346809,54.140625,106080.2608,56,33,18,23,15,13,2,male
4476 ms,23500 KB,Serbia,Europe,68,322,345.9899115,1960.163035,38.18181818,74842.5886,52,40,40,12,0,16,2,male
2666 ms,3700 KB,Czechia,Europe,68,272,346.3298602,1655.789893,30.16216216,49942.20325,56,35,32,21,3,11,2,male
717 ms,0 KB,Lithuania,Europe,60,324,295.1851693,1913.832553,44.46153846,85091.93966,57,40,40,17,0,7,1,male
3447 ms,9400 KB,Ukraine,Europe,71,381,365.6422056,2343.053653,65.625,153762.8959,62,43,37,19,6,13,2,male
1730 ms,12500 KB,Cuba,America,83,444,446.5546348,2830.517508,60.8,172095.4645,76,50,32,26,18,16,2,male
826 ms,30300 KB,United States,America,64,329,320.7232379,1974,43.07142857,85023,48,38,35,10,3,10,1,male
717 ms,10600 KB,Brazil,America,74,506,385.4995491,3141.983403,103.5,325195.2822,52,30,23,22,7,17,1,male
841 ms,15400 KB,United States,America,61,303,303.4631705,1797.013413,67.73913043,121728.126,45,41,39,4,2,14,1,male
873 ms,15400 KB,Ukraine,Europe,64,308,320.1804545,1848,53.26666667,98436.8,47,0,-11,47,11,0,1,male
4289 ms,16700 KB,Brazil,America,71,426,366.4572094,2619.792273,90.32258065,236626.3988,66,61,59,5,2,14,1,male
4242 ms,16700 KB,Brazil,America,72,429,372.8771238,2646.897826,88.75,234912.182,66,61,59,5,2,14,1,male
826 ms,0 KB,Croatia,Europe,67,326,339.5249056,1977.545076,41.14285714,81361.85456,57,32,18,25,14,6,1,female
701 ms,19800 KB,Poland,Europe,70,394,359.7107722,2414.937509,45.29032258,109373.2988,58,42,40,16,2,10,2,male
623 ms,15400 KB,Sweden,Europe,74,337,386.1246381,2092.585784,36.65151515,76696.43958,58,36,30,22,6,10,2,male
1185 ms,11800 KB,Ukraine,Europe,50,331,235.9518742,1868.116399,22.32352941,41702.95137,55,31,31,24,0,9,1,male
967 ms,21300 KB,Latvia,Europe,46,235,223.4212455,1298.03706,23.75,30828.38017,62,49,49,13,0,13,2,male
4305 ms,16700 KB,Brazil,America,70,427,360.0838417,2617.203848,90.66666667,237293.1489,68,63,61,5,2,15,1,male
717 ms,9400 KB,Bulgaria,Europe,72,417,372.3949821,2572.858726,66.5,171095.1053,83,60,46,23,14,14,2,male
2214 ms,0 KB,Romania,Europe,65,348,326.4650059,2095.783999,48,100597.6319,59,46,40,13,6,11,1,male
1248 ms,23400 KB,Estonia,Europe,70,298,359.4212455,1826.526339,39.1875,71577.00091,56,47,47,9,0,13,2,male
1013 ms,323400 KB,Ukraine,Europe,64,318,320.1804545,1908,53.26666667,101632.8,46,0,-12,46,12,0,2,male
717 ms,15400 KB,Brazil,America,67,447,339.6973857,2711.541868,76.06451613,206252.1202,55,48,46,7,2,13,1,male
2963 ms,15400 KB,United States,America,62,363,307.3464548,2161.373261,60.87931034,131582.9135,48,40,34,8,6,12,1,male
1325 ms,17800 KB,Brazil,America,69,381,352.7497745,2327.347818,61.28125,142622.7835,61,48,42,13,6,14,4,male
2074 ms,10600 KB,Brazil,America,76,462,398.8804611,2886.542511,76.37179487,220450.4326,63,40,33,23,7,16,1,male
763 ms,16400 KB,Romania,Europe,76,384,398.9944238,2399.204165,50.85,121999.5318,57,40,31,17,9,14,2,male
639 ms,15400 KB,Belarus,Europe,75,393,393.7950768,2447.925745,83.03225806,203256.8022,58,54,52,4,2,16,1,male
1357 ms,18800 KB,Romania,Europe,75,361,392.4020294,2248.603547,35.875,80668.65226,49,34,29,15,5,15,2,male
795 ms,9400 KB,Poland,Europe,65,490,326.7316235,2950.960228,106.75,315015.0044,85,64,47,21,17,23,1,male
4819 ms,12200 KB,Brazil,America,69,424,352.4986422,2590.01437,62.65714286,162282.9004,77,48,32,29,16,14,1,male
794 ms,9400 KB,United States,America,73,334,378.8670746,2067.401403,48.64864865,100576.2845,47,43,42,4,1,14,1,male
