time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
468 ms,18500 KB,India,Asia,56,257,271.7635715,1492.490215,27.5,41043.48091,51,48,48,3,0,13,2,male
577 ms,17600 KB,India,Asia,56,257,271.7635715,1492.490215,27.5,41043.48091,51,48,48,3,0,13,2,male
202 ms,26500 KB,Iran,Asia,66,308,332.9737366,1861.673389,37.1875,69230.97914,47,33,28,14,5,15,2,male
124 ms,22100 KB,India,Asia,60,303,300.3702549,1789.78785,30.21052632,54070.43296,53,44,40,9,4,10,2,male
499 ms,19600 KB,Hong Kong,Asia,54,250,258.1074956,1438.721876,25.45454545,36622.01138,42,37,36,5,1,11,2,male
109 ms,19600 KB,Indonesia,Asia,61,301,302.7888745,1785.151939,39.3125,70178.78559,49,42,39,7,3,11,2,male
124 ms,17200 KB,Vietnam,Asia,52,268,250.1173001,1527.717844,40.5,61872.5727,47,38,33,9,5,12,3,male
124 ms,18200 KB,India,Asia,58,270,283.5668306,1581.654869,36.52173913,57764.78651,54,41,35,13,6,11,2,male
77 ms,21500 KB,China,Asia,71,495,365.6422056,3044.124824,42.77777778,130220.8953,38,34,34,4,0,26,2,male
561 ms,18600 KB,India,Asia,64,337,320.4063545,2022,53.10344828,107375.1724,59,55,53,4,2,15,2,male
93 ms,11800 KB,China,Asia,88,469,480.7253082,3029.473429,36.63829787,110994.7499,43,32,32,11,0,13,2,female
77 ms,12700 KB,India,Asia,66,336,334.0271833,2030.916424,37.32142857,75796.70226,57,50,49,7,1,16,1,male
78 ms,6000 KB,South Korea,Asia,42,315,193.2192809,1698.579988,16,27177.27981,84,79,79,5,0,20,1,male
