time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
93 ms,68900 KB,Poland,Europe,95,697,529.2046323,4579.189359,48.34693878,221389.7876,133,87,76,46,11,28,9,male
62 ms,13800 KB,Poland,Europe,63,669,323.5707183,3998.800269,52.76470588,210995.5201,126,82,72,44,10,17,5,female
93 ms,68000 KB,Ukraine,Europe,90,792,494.2667787,5141.547652,52.5,269931.2517,143,79,43,64,36,38,9,male
202 ms,4100 KB,Bulgaria,Europe,63,602,313.8551855,3598.322514,62.72413793,225701.6777,137,117,103,20,14,40,2,male
46 ms,6600 KB,Colombia,America,82,611,440.5905816,3884.464275,64.04255319,248771.0099,116,82,67,34,15,25,2,male
61 ms,6500 KB,Colombia,America,67,641,339.9564924,3888.363171,30.21666667,117493.3738,104,83,79,21,4,39,7,male
202 ms,57800 KB,Iceland,Europe,79,700,419.0808777,4412.646524,43.69736842,192821.0409,123,74,52,49,22,30,3,male
108 ms,82500 KB,Poland,Europe,94,749,522.1313521,4909.38705,54,265106.9007,117,99,93,18,6,20,8,male
61 ms,6600 KB,United States,America,89,753,489.1726399,4876.227274,80.40384615,392067.4275,117,101,93,16,8,32,3,male
124 ms,114100 KB,Armenia,Europe,59,697,290.8572701,4100.202205,105.1136364,430987.1636,153,118,118,35,0,49,4,male
77 ms,8200 KB,Brazil,America,87,650,473.7434822,4187.913272,46.79347826,195967.0287,126,75,51,51,24,32,2,male
62 ms,9500 KB,Bulgaria,Europe,73,798,378.8670746,4939.479998,104.3194444,515283.8092,97,84,84,13,0,43,3,male
62 ms,5500 KB,Cuba,America,84,584,453.092115,3733.113375,68.63636364,256227.3271,142,96,72,46,24,30,1,male
62 ms,36800 KB,United States,America,92,753,509.2999891,4912.242153,55.38461538,272062.6423,148,89,83,59,6,28,2,male
124 ms,113800 KB,Belarus,Europe,62,536,310.1726115,3191.449222,28.82608696,91996.9928,121,85,76,36,9,44,2,male
61 ms,9800 KB,Austria,Europe,77,688,405.6268983,4311.54914,93.8875,404800.5699,113,95,83,18,12,40,2,male
62 ms,31300 KB,Belarus,Europe,42,520,201.6270751,2804.00506,18,50472.09108,158,76,28,82,48,30,3,female
108 ms,88000 KB,Lithuania,Europe,77,597,405.551932,3741.271565,37.51282051,140345.6487,130,73,51,57,22,34,5,male
156 ms,121300 KB,Portugal,Europe,49,728,234.2230164,4087.508767,36,147150.3156,104,73,71,31,2,39,3,male
249 ms,67400 KB,Ukraine,Europe,84,629,453.092115,4020.767659,48.63636364,195555.518,137,86,74,51,12,25,3,female
61 ms,5700 KB,Slovakia,Europe,68,607,348.6887644,3695.089945,45.23076923,167131.7606,99,70,66,29,4,26,1,male
592 ms,114300 KB,United States,America,85,663,459.8067162,4249.426191,60.55813953,257337.3442,145,79,51,66,28,41,6,male
234 ms,4900 KB,Mexico,America,68,550,346.1173001,3348.104563,38.25,128064.9995,101,77,72,24,5,33,1,male
78 ms,48900 KB,Poland,Europe,94,773,523.6410489,5066.697182,85.92592593,435360.6468,157,88,49,69,39,41,3,male
46 ms,19500 KB,Ukraine,Europe,62,638,308.8461793,3798.777246,100.64,382308.942,94,80,73,14,7,33,2,male
46 ms,4100 KB,Germany,Europe,71,636,365.7235111,3911.239168,85.97058824,336251.532,117,99,90,18,9,39,3,female
62 ms,8700 KB,United States,America,79,758,419.4466845,4778.265807,71.58139535,342034.9338,124,80,60,44,20,50,6,male
93 ms,99500 KB,Italy,Europe,61,673,302.2137048,3991.386228,70.56,281632.2123,121,90,80,31,10,41,2,male
62 ms,42900 KB,Germany,Europe,117,932,693.6387335,6403.179919,75.88,485873.2922,116,70,65,46,5,38,3,male
93 ms,42800 KB,United States,America,76,1009,398.842491,6304.158861,123,775411.5399,134,99,95,35,4,49,2,male
46 ms,13000 KB,Romania,Europe,92,812,508.4501668,5297.132308,96.09183673,509011.1729,152,96,85,56,11,37,3,male
62 ms,9200 KB,Mexico,America,71,678,365.6422056,4169.528547,85.55555556,356726.3312,127,94,79,33,15,35,4,male
139 ms,77400 KB,United States,America,58,625,303.6501074,3661.238122,32.66666667,119600.4453,131,90,89,41,1,31,4,male
171 ms,37000 KB,United States,America,78,725,412.85429,4556.916609,87.5,398730.2033,121,98,88,23,10,34,5,male
46 ms,6200 KB,United States,America,88,697,480.5611817,4502.223838,81.5952381,367360.026,122,86,78,36,8,33,1,male
109 ms,87500 KB,Brazil,America,94,982,524.6331211,6436.606252,71.92857143,462975.8926,227,167,133,60,34,62,6,male
109 ms,4400 KB,Canada,America,67,681,339.6973857,4131.006739,95.22580645,393378.4481,101,93,89,8,4,37,2,male
249 ms,185100 KB,Venezuela,America,72,986,372.8771238,6083.546051,73.6,447748.9894,197,150,130,47,20,45,2,male
93 ms,68200 KB,Mexico,America,71,646,365.7235111,3972.736639,66.92647059,265881.2418,139,112,94,27,18,45,2,male
62 ms,33500 KB,United States,America,93,803,515.149526,5250.944525,92.4673913,485541.1421,184,103,85,81,18,24,6,male
