time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
31 ms,0 KB,India,Asia,86,704,469.3966019,4524.090387,70.35294118,318283.0649,150,81,65,69,16,37,20,female
31 ms,0 KB,China,Asia,113,1809,659.9956879,12337.70374,236.4242424,2916932.261,170,141,124,29,17,70,51,female
31 ms,0 KB,China,Asia,113,1809,659.9956879,12337.70374,236.4242424,2916932.261,170,141,124,29,17,70,51,female
46 ms,3700 KB,Russia,AsiaEurope,96,587,536.9091685,3865.372988,40.16037736,155234.8378,138,55,40,83,15,17,9,female
31 ms,200 KB,India,Asia,18,58,63.35824644,241.8556501,7.5,1813.917376,126,33,24,93,9,13,6,female
31 ms,200 KB,India,Asia,18,58,63.35824644,241.8556501,7.5,1813.917376,128,35,26,93,9,13,6,female
31 ms,0 KB,China,Asia,6,14,15.509775,36.18947501,0,0,138,55,55,83,0,68,37,female
31 ms,22400 KB,China,Asia,146,2134,907.0722046,15343.08561,71.86046512,1102561.268,152,59,53,93,6,85,24,female
31 ms,0 KB,South Korea,Asia,133,1761,808.7626042,12424.35237,110.7341772,1375800.437,141,102,97,39,5,58,46,female
31 ms,300 KB,China,Asia,78,541,412.2983693,3400.4026,44.73684211,152123.2742,239,85,68,154,17,25,10,female
