@relation 1340B_Gender

@attribute time {155 ms,77 ms,62 ms,109 ms,31 ms,93 ms,202 ms,46 ms,265 ms,78 ms,623 ms,124 ms,514 ms,529 ms,61 ms,140 ms,904 ms,295 ms,108 ms,233 ms,171 ms,156 ms,373 ms,452 ms,280 ms,483 ms,264 ms,468 ms,390 ms,296 ms,592 ms,343 ms,217 ms,997 ms,545 ms,327 ms,30 ms,389 ms,498 ms,795 ms,218 ms,436 ms,655 ms,421 ms,139 ms,920 ms,779 ms,15 ms,717 ms,249 ms,888 ms,546 ms,374 ms,576 ms,826 ms,670 ms,764 ms,966 ms,467 ms,561 ms,451 ms,811 ms,186 ms,187 ms,935 ms,873 ms,702 ms,342 ms,732 ms,405 ms,358 ms,919 ms,234 ms,810 ms,748 ms,624 ms,685 ms,639 ms,654 ms,482 ms,530 ms,607 ms,608 ms,92 ms}
@attribute memory {15900 KB,9000 KB,12600 KB,8100 KB,500 KB,16100 KB,31300 KB,4200 KB,15800 KB,19500 KB,31500 KB,4100 KB,35200 KB,110000 KB,4000 KB,700 KB,15700 KB,16000 KB,31600 KB,20400 KB,19800 KB,31800 KB,43800 KB,35500 KB,32900 KB,16500 KB,16400 KB,21400 KB,59200 KB,800 KB,9900 KB,32000 KB,16900 KB,32100 KB,20700 KB,65500 KB,47200 KB,17000 KB,17900 KB,39000 KB,44200 KB,31900 KB,47400 KB,63600 KB,47600 KB,51100 KB,43500 KB,15600 KB,31700 KB,19400 KB,16300 KB,4800 KB,16200 KB,600 KB,3900 KB,35400 KB,17200 KB,32200 KB,97600 KB,34800 KB,62800 KB,21800 KB,19600 KB,6800 KB,19900 KB,18300 KB,96900 KB,32400 KB,4900 KB,16800 KB,4500 KB,14100 KB,67300 KB,96800 KB,900 KB,99300 KB,4400 KB,58200 KB,4300 KB,35600 KB,63100 KB,155300 KB,17100 KB,6600 KB,157600 KB,34900 KB,7700 KB,129400 KB,34600 KB,7900 KB,157400 KB,66300 KB,20800 KB,36700 KB,20500 KB,158400 KB,236200 KB,62600 KB,19700 KB,20300 KB,126000 KB,17500 KB,39500 KB,39700 KB,8000 KB,97100 KB,40600 KB,31400 KB,27600 KB,200 KB,19000 KB,9500 KB,27300 KB,11900 KB,1100 KB,11800 KB,9100 KB,13300 KB,32300 KB,300 KB,8600 KB,75900 KB,16600 KB,5900 KB,63300 KB,36100 KB,8200 KB,18100 KB,20000 KB,26700 KB,1500 KB,100 KB,1700 KB,47300 KB,253100 KB,192800 KB,36200 KB,27800 KB,2400 KB,5000 KB,47000 KB,98800 KB,19100 KB,35800 KB,21600 KB,8500 KB,55000 KB,20100 KB,141700 KB,6300 KB,130500 KB,173800 KB,173600 KB,129600 KB,173400 KB,189200 KB,8300 KB,102500 KB,8900 KB,172800 KB,63500 KB,44300 KB}
@attribute country {India,China,Iran,Egypt,Unknown,Mexico,Belarus,Japan,Jordan,Finland,Romania,'South Korea',Bangladesh,Poland,Russia,'Hong Kong',Ukraine,Bulgaria,Lebanon,Syria,Brazil,'South Africa',Italy,Canada,Aruba,Norway,'United States',Moldova,Georgia,Indonesia,Kazakhstan,Tajikistan,Colombia,Australia,'Bosnia and Herzegovina',Thailand,Peru,'United Kingdom',Turkey,Austria,Sweden,Cuba,Vietnam,Azerbaijan,Estonia,Chile,Croatia,Serbia,Taiwan,Germany,France,Singapore,Philippines,Spain}
@attribute continent {Asia,AsiaAfrica,Unknown,'North America',Europe,AsiaEurope,'South America',Africa,'South Africa',Australia}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
62 ms,4000 KB,Bangladesh,Asia,70,409,359.214781,2506.876754,59.424242,148969.252,54,46,45,8,1,15,2,male
156 ms,16000 KB,Bangladesh,Asia,59,313,290.159225,1841.267274,39.130435,72049.589,58,46,41,12,5,16,2,male
46 ms,15900 KB,Norway,Europe,68,392,347.012135,2386.285434,72.62069,173293.6939,52,46,44,6,2,22,1,male
46 ms,4000 KB,Romania,Europe,87,421,474.542028,2712.479212,44.204082,119902.6525,55,43,39,12,4,17,2,male
78 ms,15700 KB,'United States','North America',82,398,439.354456,2530.305698,50.952381,128925.0998,55,43,37,12,6,13,1,male
78 ms,15800 KB,India,Asia,63,432,314.499263,2582.184927,44,113616.1368,63,61,61,2,0,25,1,male
124 ms,63600 KB,Bangladesh,Asia,56,361,275.617555,2096.455127,24.088235,50499.90438,70,45,33,25,12,16,2,male
46 ms,4200 KB,China,Asia,89,457,487.543008,2959.410178,41.106383,121650.6482,66,57,57,9,0,20,2,male
62 ms,4000 KB,Bangladesh,Asia,70,416,359.214781,2549.781735,59.424242,151518.848,55,47,46,8,1,15,2,male
31 ms,500 KB,Japan,Asia,67,356,341.259086,2159.527752,60,129571.6651,51,38,35,13,3,11,1,male
46 ms,4000 KB,Moldova,Asia,72,386,372.595692,2381.591051,62.636364,149174.2031,57,46,46,11,0,18,2,male
46 ms,4000 KB,China,Asia,54,365,263.421245,2100.533938,33.25,69842.75345,71,62,61,9,1,17,2,male
78 ms,4000 KB,Finland,Europe,73,404,378.946151,2500.689122,64.6,161544.5173,59,42,35,17,7,16,1,female
46 ms,15800 KB,Poland,Europe,67,423,340.302694,2565.955728,26.206897,67245.73631,46,31,28,15,3,23,1,male
280 ms,31500 KB,Georgia,AsiaEurope,63,352,314.130843,2104.002533,42.5,89420.10766,64,48,38,16,10,20,2,male
217 ms,47600 KB,'South Korea',Asia,78,382,412.298369,2401.023648,31.578947,75821.7994,66,43,31,23,12,18,2,male
77 ms,51100 KB,'United States','North America',62,407,307.906868,2423.357898,54.444444,131938.3745,49,35,30,14,5,15,1,male
77 ms,15900 KB,India,Asia,66,382,333.631223,2308.958554,45.931034,106052.8549,71,51,44,20,7,15,3,male
61 ms,15700 KB,India,Asia,55,410,270.130687,2370.357483,41.4375,98221.68818,56,52,50,4,2,20,2,male
343 ms,43500 KB,China,Asia,87,499,474.942584,3215.028804,32.19,103491.7772,44,34,34,10,0,19,1,male
997 ms,15900 KB,India,Asia,42,292,210.885574,1574.556687,26,40938.47387,44,34,32,10,2,19,2,male
46 ms,15600 KB,China,Asia,64,330,320.180454,1980,24.933333,49368,54,43,41,11,2,19,4,female
545 ms,31700 KB,India,Asia,64,325,322.227091,1950,46.02,89739,51,41,40,10,1,14,3,male
327 ms,15900 KB,Lebanon,Asia,66,385,333.631223,2327.091736,54.224138,126184.5433,48,33,27,15,6,16,3,male
124 ms,4200 KB,India,Asia,65,322,327.803208,1939.202436,45.740741,88700.55586,50,36,29,14,7,15,2,male
46 ms,19400 KB,China,Asia,69,482,353.001331,2944.308788,36.774194,108274.5812,59,54,54,5,0,16,1,male
62 ms,16300 KB,Indonesia,Asia,66,419,334.027183,2532.601136,69.892857,177010.7294,64,44,29,20,15,16,2,male
46 ms,4800 KB,Italy,Europe,70,357,359.710772,2188.154037,63.532258,139018.367,78,45,34,33,11,14,2,male
140 ms,4100 KB,Syria,Asia,64,305,322.916224,1830,41.666667,76250,65,47,39,18,8,15,2,male
46 ms,4100 KB,China,Asia,69,422,359.173172,2577.797321,36.318182,93620.91179,50,38,34,12,4,22,3,male
171 ms,31900 KB,India,Asia,73,355,379.34213,2197.387718,46.666667,102544.7602,64,50,46,14,4,15,2,male
156 ms,16200 KB,Brazil,'South America',72,361,372.27468,2227.342926,43.342857,96539.40623,53,36,27,17,9,16,3,male
31 ms,600 KB,China,Asia,90,444,494.555532,2882.382775,51.1875,147541.9683,52,40,40,12,0,13,1,male
30 ms,600 KB,China,Asia,90,444,494.555532,2882.382775,51.1875,147541.9683,52,40,40,12,0,13,1,male
46 ms,15900 KB,'South Korea',Asia,66,375,333.324018,2266.647795,47.4,107439.1055,56,41,37,15,4,15,2,male
46 ms,3900 KB,Jordan,Asia,85,513,460.486921,3288.01755,51.744681,170137.4188,56,34,31,22,3,12,2,male
61 ms,4000 KB,Kazakhstan,AsiaEurope,82,414,439.319264,2632.02653,52,136865.3796,56,47,43,9,4,14,2,male
296 ms,15800 KB,Iran,Asia,86,427,466.960974,2744.01505,56.086957,153903.4528,63,47,36,16,11,17,1,male
46 ms,35400 KB,China,Asia,83,477,446.554635,3040.893809,43.066667,130961.16,44,35,35,9,0,25,4,male
61 ms,4000 KB,Bangladesh,Asia,82,414,439.319264,2632.02653,52,136865.3796,56,47,43,9,4,14,2,male
31 ms,35400 KB,China,Asia,83,477,446.554635,3040.893809,43.066667,130961.16,44,35,35,9,0,25,4,male
514 ms,31800 KB,India,Asia,70,397,359.421245,2433.325358,41.5625,101135.0852,72,57,51,15,6,19,3,male
389 ms,16000 KB,India,Asia,64,369,322.227091,2214,59.28,131245.92,72,56,47,16,9,18,3,male
46 ms,17200 KB,India,Asia,63,405,314.499263,2420.798369,44,106515.1282,58,53,52,5,1,15,1,male
62 ms,4100 KB,China,Asia,82,562,439.636237,3572.944227,44.477273,158914.8148,58,49,49,9,0,25,1,female
46 ms,15800 KB,India,Asia,57,444,277.015662,2589.803166,53.217391,137822.5685,71,67,66,4,1,25,1,male
78 ms,32200 KB,Tajikistan,Asia,75,385,393.329385,2398.095196,56.4375,135342.4976,63,50,46,13,4,18,1,male
498 ms,97600 KB,Egypt,AsiaAfrica,60,345,294.846969,2037.877255,40.333333,82194.38264,58,38,36,20,2,15,3,male
78 ms,15800 KB,Colombia,'South America',74,387,386.124638,2403.058452,44.106061,105989.4417,68,47,35,21,12,15,4,male
46 ms,19500 KB,'United States','North America',62,404,308.846179,2405.495309,65.12,156645.8545,65,59,57,6,2,21,1,male
795 ms,15900 KB,Australia,Australia,77,369,406.002237,2312.444234,57.6,133196.7879,49,37,32,12,5,14,2,male
31 ms,500 KB,Ukraine,Europe,90,371,494.39506,2408.477499,57.638298,138820.5435,56,41,35,15,6,16,3,male
171 ms,34800 KB,India,Asia,66,362,334.512649,2188.070671,50.555556,110619.1284,66,48,41,18,7,16,2,male
62 ms,31600 KB,Brazil,'South America',67,470,339.956492,2851.06192,76.466667,218011.2014,70,49,35,21,14,17,2,male
483 ms,16100 KB,Bangladesh,Asia,74,427,386.124638,2651.436587,60.878788,161416.2456,73,58,52,15,6,19,3,male
62 ms,62800 KB,Russia,AsiaEurope,68,422,346.32986,2568.909319,61.467742,157905.0551,53,47,47,6,0,20,1,male
78 ms,21800 KB,'Bosnia and Herzegovina',Europe,61,345,301.355699,2046.104381,44.703704,91468.44402,58,40,31,18,9,17,3,male
156 ms,31600 KB,Thailand,Asia,92,472,510.185171,3079.121243,43.62963,134340.9194,54,37,31,17,6,18,4,male
78 ms,19600 KB,'United States','North America',76,460,398.994424,2874.046656,55.35,159078.4824,62,50,44,12,6,18,3,male
202 ms,6800 KB,India,Asia,83,411,446.345678,2620.141206,51.852273,135860.2764,66,32,16,34,16,16,3,male
62 ms,16000 KB,Peru,'South America',73,366,378.867075,2265.475789,44.756757,101395.3488,62,47,41,15,6,18,3,male
61 ms,19900 KB,Thailand,Asia,74,396,385.538546,2458.943533,46.894737,115311.5099,60,44,39,16,5,21,3,male
124 ms,18300 KB,Italy,Europe,66,438,333.631223,2647.444624,65.706897,173955.3701,79,50,26,29,24,20,3,male
498 ms,96900 KB,India,Asia,58,333,283.012837,1950.707671,29.75,58033.55322,54,37,36,17,1,13,2,male
452 ms,15900 KB,India,Asia,65,355,328.973528,2137.940574,33.6,71834.80327,56,34,23,22,11,19,3,male
140 ms,32400 KB,India,Asia,83,469,446.554635,2989.893493,52.777778,157799.9344,63,46,37,17,9,17,3,male
93 ms,4900 KB,'United Kingdom',Europe,69,370,355.540817,2260.154049,38.865385,87841.7564,79,66,66,13,0,16,2,male
78 ms,15900 KB,Georgia,AsiaEurope,59,390,288.381963,2294.230789,62.222222,142752.138,53,43,38,10,5,18,2,female
264 ms,15900 KB,Syria,Asia,75,362,392.633369,2254.832366,42.808824,96526.72084,72,45,32,27,13,18,2,male
62 ms,16800 KB,Russia,AsiaEurope,67,453,340.302694,2747.938403,68.793103,189039.2108,72,66,62,6,4,19,3,male
124 ms,15900 KB,Unknown,Unknown,87,369,473.743482,2377.44615,34.76087,82642.09552,49,30,28,19,2,10,2,male
156 ms,4100 KB,Ukraine,Europe,83,368,446.136964,2346.014511,36.607143,85880.88834,66,44,37,22,7,7,1,male
93 ms,15900 KB,Unknown,Unknown,86,368,466.960974,2364.86543,33.913043,80199.78414,49,31,30,18,1,10,2,male
218 ms,4800 KB,India,Asia,61,368,309.70186,2182.51134,49.176471,107328.2047,64,49,47,15,2,18,2,male
140 ms,4500 KB,Syria,Asia,97,421,544.452116,2778.563307,43.145455,119882.3768,78,59,54,19,5,17,4,male
452 ms,14100 KB,India,Asia,56,369,271.081232,2142.913966,37.863636,81138.51518,54,39,30,15,9,18,1,male
108 ms,16000 KB,Bangladesh,Asia,60,340,297.528741,2008.342803,57.863636,116210.0176,59,32,19,27,13,10,3,male
296 ms,67300 KB,Georgia,AsiaEurope,55,408,265.963467,2358.794763,42.875,101133.3255,64,41,33,23,8,16,1,male
124 ms,15900 KB,Bangladesh,Asia,60,340,297.528741,2008.342803,57.863636,116210.0176,59,32,19,27,13,10,3,male
218 ms,15900 KB,Turkey,AsiaEurope,65,396,327.803208,2384.857654,58.407407,139293.3526,89,55,30,34,25,20,3,male
202 ms,31900 KB,Bangladesh,Asia,44,269,220.877124,1468.587105,20,29371.74211,59,50,50,9,0,16,2,male
171 ms,31500 KB,Lebanon,Asia,62,450,307.579674,2679.38834,58.892857,157796.8347,86,53,38,33,15,20,4,male
62 ms,31600 KB,China,Asia,102,445,581.43461,2969.229277,37.639344,111759.843,85,58,52,27,6,14,2,male
46 ms,4100 KB,Canada,'North America',89,423,487.737832,2739.235241,43.5625,119327.9352,47,35,35,12,0,15,1,male
46 ms,600 KB,Iran,Asia,75,389,392.633369,2423.010471,51.852941,125640.2194,60,33,24,27,9,15,2,male
78 ms,4000 KB,Iran,Asia,81,436,432.964766,2764.174601,70.162162,193940.4666,91,53,25,38,28,18,2,male
545 ms,96800 KB,India,Asia,62,349,307.906868,2078.014512,35,72730.50793,61,58,58,3,0,18,3,male
46 ms,900 KB,India,Asia,58,397,285.859807,2325.618455,51.3,119304.2267,59,47,46,12,1,20,1,male
93 ms,19500 KB,Indonesia,Asia,86,401,466.692323,2576.932167,48.204545,124219.8438,67,46,39,21,7,15,3,male
62 ms,8100 KB,Austria,Europe,92,405,508.293191,2642.042592,44,116249.8741,73,59,54,14,5,20,2,male
156 ms,15900 KB,Egypt,AsiaAfrica,69,353,354.859294,2156.309133,56,120753.3115,85,48,25,37,23,17,3,male
436 ms,99300 KB,India,Asia,57,444,277.632401,2589.803166,42.954545,111243.8178,73,55,53,18,2,18,2,male
124 ms,16900 KB,Sweden,Europe,63,358,314.961207,2139.866213,39.134615,83742.84121,59,36,31,23,5,7,1,male
93 ms,15800 KB,Jordan,Asia,81,474,432.536756,3005.088901,61.463415,184703.0252,61,53,53,8,0,15,2,male
655 ms,96900 KB,Cuba,'North America',72,378,372.394982,2332.231651,46.941176,109477.6975,71,39,20,32,19,14,3,female
421 ms,99300 KB,India,Asia,57,444,277.632401,2589.803166,42.954545,111243.8178,73,55,53,18,2,18,2,male
93 ms,4400 KB,Vietnam,Asia,66,412,332.930012,2490.290377,35,87160.1632,78,38,31,40,7,18,3,male
155 ms,58200 KB,'South Korea',Asia,87,551,473.544376,3550.061866,71.340909,253264.6409,60,52,51,8,1,19,2,female
31 ms,3900 KB,China,Asia,77,436,405.776932,2732.318932,20.634146,56379.06869,76,32,-6,44,38,20,1,male
31 ms,4000 KB,Indonesia,Asia,68,405,348.688764,2465.422451,55.730769,137399.8897,45,31,31,14,0,18,1,male
78 ms,15900 KB,'South Korea',Asia,82,407,439.354456,2587.523666,47.619048,123215.4127,77,50,34,27,16,19,4,male
46 ms,4300 KB,Kazakhstan,AsiaEurope,66,435,333.104991,2629.311442,58.709677,154366.0266,69,54,44,15,10,22,2,male
46 ms,15800 KB,China,Asia,76,479,398.880461,2992.757279,50.594595,151417.3412,66,35,24,31,11,6,1,male
139 ms,31500 KB,'South Korea',Asia,82,407,439.354456,2587.523666,47.619048,123215.4127,77,50,34,27,16,19,4,male
62 ms,16100 KB,India,Asia,63,472,313.855186,2821.276124,62.724138,176962.1127,82,71,64,11,7,25,3,male
77 ms,35600 KB,India,Asia,62,416,308.328733,2476.945665,41.538462,102888.5122,77,70,67,7,3,21,1,male
920 ms,31500 KB,Unknown,Unknown,72,385,372.877124,2375.421126,44.375,105409.3124,73,53,45,20,8,17,2,male
779 ms,16000 KB,Indonesia,Asia,62,389,307.906868,2316.182365,56.388889,130606.95,71,42,32,29,10,17,4,male
46 ms,4200 KB,China,Asia,77,427,405.776932,2675.917853,38.195122,102207.0087,79,49,42,30,7,17,1,male
46 ms,15800 KB,China,Asia,77,430,406.679997,2694.718212,36.666667,98806.33446,72,60,60,12,0,21,3,male
31 ms,900 KB,Sweden,Europe,54,419,264.734045,2411.297863,42.9,103444.6783,67,41,29,26,12,7,1,male
46 ms,4300 KB,Kazakhstan,AsiaEurope,66,435,333.104991,2629.311442,58.709677,154366.0266,69,54,45,15,9,22,2,male
46 ms,15900 KB,'South Korea',Asia,68,370,346.1173,2252.361251,36,81085.00505,55,36,33,19,3,21,2,male
78 ms,31500 KB,India,Asia,91,454,504.736781,2954.538767,38.125,112641.7905,65,55,52,10,3,14,1,male
46 ms,800 KB,India,Asia,66,448,334.027183,2707.888565,52.928571,143324.6734,80,76,75,4,1,23,2,male
139 ms,15900 KB,Syria,Asia,65,375,326.998749,2258.38793,52.137931,117747.6741,60,51,49,9,2,20,4,male
139 ms,31600 KB,Canada,'North America',88,377,480.955324,2435.20572,43.75,106540.2503,62,54,50,8,4,15,3,male
46 ms,4100 KB,Azerbaijan,AsiaEurope,71,454,365.723511,2791.985192,65.838235,183819.378,69,48,39,21,9,20,1,male
217 ms,31700 KB,India,Asia,69,358,353.337404,2186.851756,58.5,127930.8277,56,40,33,16,7,17,3,male
46 ms,700 KB,Finland,Europe,78,367,412.298369,2306.742614,46.315789,106838.6053,42,37,37,5,0,13,1,male
171 ms,4000 KB,'South Korea',Asia,65,422,326.553822,2541.439217,47.867647,121652.7155,83,57,51,26,6,19,4,female
139 ms,31600 KB,India,Asia,70,399,361.711347,2445.583924,54.148148,132423.8406,71,52,52,19,0,17,3,male
15 ms,600 KB,China,Asia,71,471,366.130687,2896.530893,36.5625,105904.4108,51,19,19,32,0,10,1,female
265 ms,31700 KB,Ukraine,Europe,75,340,392.402029,2117.798355,35.428571,75030.57028,59,36,28,23,8,15,1,male
61 ms,16000 KB,China,Asia,83,470,446.206508,2996.268533,33.953488,101733.7688,52,31,31,21,0,12,1,female
77 ms,63100 KB,Estonia,Europe,66,411,334.512649,2484.245983,44.777778,111239.0146,42,33,32,9,1,17,1,male
93 ms,16000 KB,Chile,'South America',63,336,316.169787,2008.366054,41.4375,83221.66837,66,46,36,20,10,10,2,male
62 ms,16000 KB,China,Asia,83,470,446.206508,2996.268533,33.953488,101733.7688,52,31,31,21,0,12,1,male
62 ms,15900 KB,Croatia,Europe,79,490,419.446685,3088.852567,53.581395,165505.0305,73,51,42,22,9,21,5,male
46 ms,16200 KB,'South Korea',Asia,82,470,439.354456,2988.049442,50,149402.4721,63,44,38,19,6,20,1,female
717 ms,16000 KB,Bangladesh,Asia,67,354,341.871065,2147.395573,47.307692,101588.3291,54,41,37,13,4,18,3,male
171 ms,16200 KB,Bangladesh,Asia,70,359,359.091037,2200.412603,43.941176,96688.7185,60,44,40,16,4,17,3,male
78 ms,4500 KB,Kazakhstan,AsiaEurope,73,457,379.104423,2828.749823,71.117647,201174.0316,77,40,28,37,12,17,1,male
249 ms,4500 KB,Russia,AsiaEurope,77,464,406.303121,2907.788955,72.088235,209617.3744,80,53,37,27,16,18,2,male
623 ms,155300 KB,India,Asia,58,436,284.224796,2554.079714,73.636364,188073.1426,62,56,53,6,3,14,2,male
218 ms,31700 KB,Bangladesh,Asia,43,261,211.030886,1416.255101,22.8,32290.6163,61,54,54,7,0,17,2,male
46 ms,16200 KB,China,Asia,79,532,419.00781,3353.611358,78.4875,263216.5715,56,48,48,8,0,23,1,male
46 ms,4400 KB,Russia,AsiaEurope,90,447,494.266779,2901.858334,64,185718.9334,69,56,52,13,4,16,2,male
46 ms,4000 KB,China,Asia,70,445,359.421245,2727.530943,57,155469.2637,74,46,40,28,6,17,1,female
327 ms,15900 KB,India,Asia,62,444,310.172612,2643.663162,53.413043,141206.0954,92,84,84,8,0,27,3,male
888 ms,15800 KB,India,Asia,72,350,372.877124,2159.473751,44.375,95826.64768,50,39,38,11,1,14,2,male
546 ms,16100 KB,India,Asia,0,0,0,0,0,0,50,42,42,8,0,16,2,male
46 ms,17100 KB,China,Asia,63,440,314.499263,2630.003166,65.333333,171826.8735,61,55,52,6,3,20,1,male
31 ms,6600 KB,Russia,AsiaEurope,64,374,322.916224,2244,32.5,72930,72,53,50,19,3,11,2,male
62 ms,15900 KB,Vietnam,Asia,91,458,501.852442,2980.569945,52.07,155198.277,56,41,37,15,4,13,2,male
374 ms,47200 KB,China,Asia,89,522,490.948521,3380.332851,33.381818,112841.6566,70,63,63,7,0,20,3,female
61 ms,15900 KB,China,Asia,83,456,446.136964,2907.017981,47.121951,136984.3595,65,55,55,10,0,22,2,male
576 ms,157600 KB,China,Asia,58,442,284.98844,2589.2276,55.5,143702.1318,48,36,36,12,0,17,2,male
46 ms,34900 KB,India,Asia,64,456,320.406355,2736,68.793103,188217.931,61,52,48,9,4,20,1,male
77 ms,7700 KB,India,Asia,62,423,310.172612,2518.625039,33.913043,85414.24046,88,68,53,20,15,23,2,male
826 ms,129400 KB,Iran,Asia,65,337,327.355712,2029.537953,46.25,93866.13033,62,44,34,18,10,15,3,male
124 ms,4000 KB,Iran,Asia,76,480,399.451068,2999.005206,91.411765,274144.3583,59,49,46,10,3,21,2,male
140 ms,34600 KB,Kazakhstan,AsiaEurope,42,393,214.877124,2119.180747,20,42383.61494,81,56,55,25,1,15,2,male
46 ms,4300 KB,Kazakhstan,AsiaEurope,67,443,339.697386,2687.277511,60.387097,162276.8871,71,56,46,15,10,22,2,male
140 ms,15900 KB,Bangladesh,Asia,69,403,354.859294,2461.735356,76.222222,187638.9394,62,54,52,8,2,16,3,female
62 ms,4000 KB,China,Asia,80,460,426.079159,2908.086924,47.648649,138566.4121,69,51,48,18,3,20,2,male
61 ms,19900 KB,Bangladesh,Asia,74,367,385.538546,2278.869385,43.805556,99827.13946,61,46,40,15,6,16,2,male
546 ms,47400 KB,India,Asia,75,446,392.17102,2778.053136,33.592105,93320.65337,82,70,70,12,0,20,3,male
93 ms,7900 KB,Georgia,AsiaEurope,68,384,347.483062,2337.585731,23.571429,55100.23509,56,51,51,5,0,14,2,male
670 ms,157400 KB,'Hong Kong',Asia,74,442,385.499549,2744.578388,69,189375.9087,49,38,35,11,3,19,3,male
764 ms,66300 KB,Russia,AsiaEurope,34,294,162,1495.714075,16,23931.42521,58,38,35,20,3,15,2,female
31 ms,20800 KB,China,Asia,73,478,380.057417,2958.736139,43.354839,128275.5281,63,36,35,27,1,21,1,female
46 ms,900 KB,Kazakhstan,AsiaEurope,73,392,380.057417,2426.411227,49.451613,119989.9487,85,51,44,34,7,19,3,male
78 ms,16100 KB,Egypt,AsiaAfrica,67,399,341.259086,2420.369587,69.62963,168529.4379,48,39,39,9,0,20,3,male
124 ms,16200 KB,Egypt,AsiaAfrica,66,417,333.631223,2520.512348,59.327586,149535.9136,52,40,38,12,2,19,3,male
108 ms,36700 KB,Iran,Asia,67,437,340.302694,2650.880976,43.896552,116364.5339,65,48,48,17,0,19,3,male
78 ms,15900 KB,China,Asia,63,340,314.130843,2032.275174,31.25,63508.59919,60,38,33,22,5,10,2,male
109 ms,20500 KB,'United States','North America',83,400,446.206508,2550.015773,51.162791,130465.9232,54,36,29,18,7,14,4,male
966 ms,158400 KB,Vietnam,Asia,73,480,380.057417,2971.115788,60.967742,181142.2206,64,44,40,20,4,12,3,male
62 ms,31600 KB,India,Asia,71,476,365.723511,2927.279629,44.073529,129015.5448,76,56,49,20,7,21,3,male
467 ms,236200 KB,China,Asia,82,530,439.636237,3369.502562,54.421053,183371.8763,62,52,52,10,0,20,3,female
171 ms,4000 KB,Brazil,'South America',60,457,296.1564,2699.449002,46.5,125524.3786,56,47,43,9,4,23,1,male
561 ms,31700 KB,India,Asia,41,278,208.130686,1489.399457,19.5,29043.28942,61,45,42,16,3,15,3,male
451 ms,236200 KB,China,Asia,82,530,439.636237,3369.502562,54.421053,183371.8763,62,52,52,10,0,20,3,female
811 ms,16100 KB,Canada,'North America',65,353,327.803208,2125.895838,57.703704,122672.0635,64,47,38,17,9,15,3,male
327 ms,20700 KB,Bangladesh,Asia,69,408,353.337404,2492.277978,70.2,174957.9141,72,58,52,14,6,17,3,male
46 ms,15900 KB,Romania,Europe,56,333,270.506931,1933.849189,19.369565,37457.81799,50,44,44,6,0,19,1,female
155 ms,4100 KB,China,Asia,84,499,453.264076,3189.766394,64.038462,204267.7325,72,50,45,22,5,27,4,female
155 ms,62600 KB,India,Asia,37,339,181.524906,1766.004691,17.5,30905.08209,71,54,44,17,10,7,2,female
155 ms,4200 KB,China,Asia,84,500,453.264076,3196.158711,64.038462,204677.0867,72,50,45,22,5,27,4,female
139 ms,17100 KB,Croatia,Europe,63,490,314.961207,2928.867163,53.365385,156300.1226,66,51,50,15,1,20,3,female
62 ms,31500 KB,China,Asia,71,450,365.886251,2767.386204,58.727273,162521.0443,45,40,40,5,0,18,2,female
124 ms,31500 KB,India,Asia,42,442,210.885574,2383.404301,19.5,46476.38387,47,28,24,19,4,10,1,female
61 ms,4000 KB,China,Asia,81,371,432.608018,2352.084351,49,115252.1332,69,54,52,15,2,18,2,female
46 ms,4200 KB,'South Korea',Asia,56,435,276.877124,2526.199391,28.75,72628.23249,77,64,64,13,0,19,1,female
77 ms,19700 KB,Bangladesh,Asia,66,377,333.324018,2278.736583,29.4,66994.85554,67,58,56,9,2,19,2,female
62 ms,47400 KB,China,Asia,88,414,482.043467,2674.20469,39.539216,105735.956,63,50,45,13,5,17,3,female
61 ms,32000 KB,China,Asia,96,562,536.637857,3700.748925,44.423077,164398.6542,55,45,45,10,0,29,4,female
155 ms,19400 KB,Russia,AsiaEurope,75,449,392.942338,2796.739592,78.272727,218908.4353,63,53,48,10,5,19,1,female
186 ms,31600 KB,India,Asia,68,386,347.483062,2349.760657,62.142857,146020.8408,61,45,45,16,0,17,3,female
187 ms,15800 KB,Croatia,Europe,83,455,446.206508,2900.642941,90.8375,263487.1532,72,35,22,37,13,14,3,female
935 ms,20300 KB,Peru,'South America',71,490,365.642206,3013.376089,61.25,184569.2854,71,64,64,7,0,19,5,female
468 ms,15900 KB,China,Asia,69,360,352.749775,2199.068804,42.78125,94078.91229,75,50,40,25,10,17,2,female
46 ms,16000 KB,China,Asia,72,489,372.595692,3017.093326,68.545455,206808.0334,72,48,44,24,4,19,1,female
873 ms,16800 KB,Russia,AsiaEurope,66,371,333.631223,2242.470218,52.948276,118734.9317,64,39,28,25,11,11,1,female
46 ms,16100 KB,China,Asia,71,537,370.180255,3302.414203,83.72,276478.1171,62,48,48,14,0,13,2,female
826 ms,15800 KB,Japan,Asia,77,437,405.776932,2738.585718,49.541667,135674.1008,56,42,41,14,1,15,2,female
93 ms,126000 KB,Iran,Asia,0,0,0,0,0,0,76,55,46,21,9,16,3,female
